0.10152019291437644	2.947019885427473e-05
0.20173224496408607	-1.8451585986594267e-05
0.32675992337784254	-0.00013459437551561985
0.4381694560870698	-0.00030030398595238
0.5495198945640305	-0.0004904446264249725
0.6888737022759258	-0.0008045323880731122
0.8258333042698427	-0.0011535837153885619
0.9729548160170531	-0.0016226287500456156
1.1374098004973758	-0.002198539235038554
1.2824283103862628	-0.002770682487002878
1.4431528238590896	-0.003451995150929684
1.6448509333692705	-0.004351490206438862
1.7804789057066628	-0.0050155051288490685
1.940527286096655	-0.005800938404458255
2.1691082138034434	-0.007023213959262651
2.3217599156851096	-0.007853102127195484
2.5950578608024513	-0.009436781529882572
2.7812293986744	-0.0105310907362212
2.9226784791681024	-0.011428420307045429
3.0465698062105977	-0.012251804768148768
3.1484284407413714	-0.012975964336484387
3.267557975686982	-0.013841390870829317
3.3992361267475792	-0.01486110661587678
3.519119066114898	-0.015839434301261467
3.636528201605008	-0.016869790807563186
3.751452124319667	-0.01787010658722524
3.852331178681325	-0.018776205028828923
3.966159040089772	-0.019872379350410137
4.092105034858331	-0.021219668543215685
4.2013938315577635	-0.022458271071165735
4.302780397528232	-0.023702918157329188
4.405768271199744	-0.025015516490530028
4.560002385135806	-0.02710087430226297
4.661564178487843	-0.02857264347134691
4.775748553383725	-0.03029142172844319
4.893029089268911	-0.032141081050050355
5.0001867308303005	-0.03389180344500655
5.152946918713076	-0.03650056785432408
5.25535466354117	-0.038292058733977084
5.3632211458043475	-0.04022360002944584
5.464511795576571	-0.04206544945288402
5.589108074853892	-0.044381439310470554
5.716873116932422	-0.04681230988223882
5.860263380253446	-0.04961166351657861
6.032829232894638	-0.053111869028601745
6.161398652805372	-0.05576847817536546
6.325797292385676	-0.05927757505684324
6.429562765181871	-0.06460341725869383
6.554020882386668	-0.10339840019350323
6.644764088560264	-0.14630507156765402
6.753080845732983	-0.232316869442454
6.8767745927779265	-0.34542633193431516
6.976812791736484	-0.4369341566089743
7.078183966592429	-0.5299202003445234
7.145317437583881	-0.608473656835346
7.182194128735508	-0.7100309889870497
7.197470860954337	-0.8133306089579085
7.196122427517209	-0.9323557160697941
7.168775644870307	-1.0338975950283895
7.123696033798225	-1.1324898140472621
7.08085935600728	-1.2241805379952015
7.0377837663404215	-1.3163327282992234
6.987671107011994	-1.403892166255091
6.928379592295957	-1.4885385307869436
6.838041606998447	-1.555557754020346
6.732388773335554	-1.5975817528966372
6.621607056547094	-1.6113117989992278
6.4991181228826544	-1.6043810350880567
6.390462018884973	-1.593725857595892
6.238542373965838	-1.5790431496977415
6.133006113004473	-1.5688097046707326
6.022046333564877	-1.5580144694618627
5.912983001358493	-1.547362488257791
5.798396671146646	-1.5361266447244055
5.677633347592328	-1.52423432781746
5.564885314313974	-1.513078059840145
5.4633789774376105	-1.5029956795988466
5.363633117430825	-1.4930499539221154
5.2587014777252685	-1.4825335013458463
5.143402849239519	-1.4709478329491708
5.0301729465958145	-1.4595076651137848
4.923090944225421	-1.4486558061557966
4.818830457776677	-1.4380350807611955
4.71581671187872	-1.4275069068631319
4.608201722158663	-1.4165178133268932
4.502416105560637	-1.4057534868935957
4.393759652218363	-1.394627598567529
4.2823125356416964	-1.3830193837601885
4.145077925231338	-1.3686244895999613
4.027449095206438	-1.3562842697027995
3.9174875067628436	-1.3447158501983287
3.7525812028535053	-1.327289485574831
3.645160101166934	-1.3201994209831374
3.528348904053911	-1.3364872234498308
3.4203020483367568	-1.3816135741731026
3.3395824042001614	-1.4560071036127467
3.2624170699345343	-1.550089184238259
3.2011070185270047	-1.6336967544467493
3.1112161689140065	-1.7561133550848649
3.0404346200983117	-1.8523927329632224
2.9524933489299223	-1.9718938757580748
2.88399819879845	-2.064877021723181
2.8218802586379956	-2.1491243989295823
2.7551001680064253	-2.2396258125790744
2.693984410609064	-2.3223740786108285
2.634497270467219	-2.4028522599501563
2.567578970519386	-2.499339248293639
2.5148458526176656	-2.5966457331421955
2.4829137645993407	-2.69844100004408
2.4541761066936316	-2.800016907876025
2.422893913629296	-2.91051585480793
2.3915878130200947	-3.020826934951004
2.3523748242082774	-3.158836438326282
2.323827045253414	-3.2591077416258813
2.2943986476991376	-3.3623210598150677
2.2652312651142053	-3.4644434568974334
2.237324019986179	-3.5620259343379272
2.2094192698692625	-3.659455987609667
2.1808956740962877	-3.758953556090739
2.1524331557925755	-3.8580949913415723
2.1163592270291813	-3.983523240300897
2.0679889816355543	-4.151382680718428
2.037583557505099	-4.256701491503833
2.0096895532967287	-4.353183727266972
1.9812337862614082	-4.450726611230239
1.9292080541635503	-4.5385822051408224
1.8594515523793183	-4.613582967147386
1.7641337330860911	-4.686119533917845
1.6505915500845567	-4.7286415296845465
1.5526694857826882	-4.762221231199991
1.4139339969830278	-4.80968518850811
