-0.049999999999998934,-0.049999999999998934
0.0,0.0
0.05000000000000071,0.05000000000000071
0.09999999999999964,0.09999999999999964
0.15000000000000036,0.15000000000000036
0.20000000000000107,0.20000000000000107
0.25,0.25
0.3000000000000007,0.3000000000000007
0.34999999999999964,0.34999999999999964
0.40000000000000036,0.40000000000000036
0.45000000000000107,0.45000000000000107
0.5,0.5
0.5500000000000007,0.5500000000000007
0.5999999999999996,0.5999999999999996
0.6500000000000004,0.6500000000000004
0.7000000000000011,0.7000000000000011
0.75,0.75
0.8000000000000007,0.8000000000000007
0.8500000000000014,0.8500000000000014
0.9000000000000004,0.9000000000000004
0.9500000000000011,0.9500000000000011
1.0,1.0
